ID,VARIABLE,PARAMETER,VALUE,TIMESTAMP
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0941284,2012
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2013
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0931029,2013
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2014
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0939686,2014
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2015
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0893333,2015
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2016
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0973962,2016
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2017
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.103108,2017
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2018
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0975586,2018
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2019
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0911772,2019
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2020
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0890231,2020
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2021
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0926159,2021
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2022
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.100024,2022
20,RECO_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2023
20,RECO_NT_VUT_REF,WW_USTAR_THRESHOLD,0.100776,2023
21,RECO_NT_CUT_REF,MM_USTAR_PERCENTILE,43.75,-9999
21,RECO_NT_CUT_REF,MM_USTAR_THRESHOLD,0.088609,-9999
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2004
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0838926,2004
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2005
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0741064,2005
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2006
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0762526,2006
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2007
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0774238,2007
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2008
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0821785,2008
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2009
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0769929,2009
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2010
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0782977,2010
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2011
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0800286,2011
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2012
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0905997,2012
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2013
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0889816,2013
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2014
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0896262,2014
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2015
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.087331,2015
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2016
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0929695,2016
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2017
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0994206,2017
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2018
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0948608,2018
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2019
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0860013,2019
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2020
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0845009,2020
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2021
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0893093,2021
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2022
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0983085,2022
22,RECO_NT_VUT_REF,MM_USTAR_PERCENTILE,41.25,2023
22,RECO_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0995455,2023
23,RECO_NT_CUT_REF,YY_USTAR_PERCENTILE,51.25,-9999
23,RECO_NT_CUT_REF,YY_USTAR_THRESHOLD,0.0926821,-9999
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2004
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0831784,2004
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2005
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0727775,2005
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2006
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0737043,2006
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2007
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0752976,2007
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2008
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0808698,2008
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2009
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0759163,2009
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2010
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0773121,2010
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2011
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0789466,2011
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2012
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0884245,2012
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2013
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0876853,2013
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2014
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0887327,2014
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2015
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.086377,2015
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2016
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0922523,2016
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2017
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0982401,2017
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2018
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0938653,2018
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2019
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0848847,2019
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2020
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0831778,2020
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2021
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0882096,2021
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2022
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0974245,2022
24,RECO_NT_VUT_REF,YY_USTAR_PERCENTILE,38.75,2023
24,RECO_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0990488,2023
25,GPP_NT_CUT_REF,HH_USTAR_PERCENTILE,51.25,-9999
25,GPP_NT_CUT_REF,HH_USTAR_THRESHOLD,0.0926821,-9999
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2004
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0877618,2004
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2005
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0790891,2005
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2006
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0819125,2006
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2007
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0835798,2007
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2008
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.085998,2008
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2009
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0789466,2009
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2010
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0804832,2010
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2011
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0829581,2011
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2012
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0941284,2012
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2013
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0931029,2013
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2014
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0939686,2014
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2015
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0893333,2015
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2016
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0973962,2016
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2017
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.103108,2017
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2018
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0975586,2018
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2019
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0911772,2019
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2020
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0890231,2020
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2021
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.0926159,2021
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2022
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.100024,2022
26,GPP_NT_VUT_REF,HH_USTAR_PERCENTILE,48.75,2023
26,GPP_NT_VUT_REF,HH_USTAR_THRESHOLD,0.100776,2023
27,GPP_NT_CUT_REF,DD_USTAR_PERCENTILE,48.75,-9999
27,GPP_NT_CUT_REF,DD_USTAR_THRESHOLD,0.0911628,-9999
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2004
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0877618,2004
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2005
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0790891,2005
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2006
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0819125,2006
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2007
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0835798,2007
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2008
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.085998,2008
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2009
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0789466,2009
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2010
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0804832,2010
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2011
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0829581,2011
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2012
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0941284,2012
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2013
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0931029,2013
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2014
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0939686,2014
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2015
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0893333,2015
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2016
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0973962,2016
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2017
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.103108,2017
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2018
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0975586,2018
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2019
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0911772,2019
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2020
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0890231,2020
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2021
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.0926159,2021
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2022
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.100024,2022
28,GPP_NT_VUT_REF,DD_USTAR_PERCENTILE,48.75,2023
28,GPP_NT_VUT_REF,DD_USTAR_THRESHOLD,0.100776,2023
29,GPP_NT_CUT_REF,WW_USTAR_PERCENTILE,41.25,-9999
29,GPP_NT_CUT_REF,WW_USTAR_THRESHOLD,0.0869613,-9999
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2004
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0877618,2004
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2005
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0790891,2005
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2006
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0819125,2006
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2007
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0835798,2007
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2008
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.085998,2008
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2009
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0789466,2009
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2010
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0804832,2010
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2011
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0829581,2011
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2012
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0941284,2012
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2013
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0931029,2013
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2014
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0939686,2014
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2015
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0893333,2015
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2016
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0973962,2016
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2017
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.103108,2017
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2018
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0975586,2018
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2019
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0911772,2019
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2020
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0890231,2020
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2021
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.0926159,2021
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2022
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.100024,2022
30,GPP_NT_VUT_REF,WW_USTAR_PERCENTILE,48.75,2023
30,GPP_NT_VUT_REF,WW_USTAR_THRESHOLD,0.100776,2023
31,GPP_NT_CUT_REF,MM_USTAR_PERCENTILE,41.25,-9999
31,GPP_NT_CUT_REF,MM_USTAR_THRESHOLD,0.0869613,-9999
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2004
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0877618,2004
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2005
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0790891,2005
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2006
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0819125,2006
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2007
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0835798,2007
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2008
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.085998,2008
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2009
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0789466,2009
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2010
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0804832,2010
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2011
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0829581,2011
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2012
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0941284,2012
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2013
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0931029,2013
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2014
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0939686,2014
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2015
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0893333,2015
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2016
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0973962,2016
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2017
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.103108,2017
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2018
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0975586,2018
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2019
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0911772,2019
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2020
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0890231,2020
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2021
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.0926159,2021
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2022
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.100024,2022
32,GPP_NT_VUT_REF,MM_USTAR_PERCENTILE,48.75,2023
32,GPP_NT_VUT_REF,MM_USTAR_THRESHOLD,0.100776,2023
33,GPP_NT_CUT_REF,YY_USTAR_PERCENTILE,43.75,-9999
33,GPP_NT_CUT_REF,YY_USTAR_THRESHOLD,0.088609,-9999
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2004
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0790054,2004
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2005
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0651398,2005
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2006
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0653581,2006
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2007
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0645887,2007
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2008
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0753967,2008
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2009
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0713514,2009
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2010
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0731674,2010
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2011
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0742656,2011
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2012
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0813432,2012
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2013
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0812468,2013
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2014
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.083225,2014
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2015
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0818371,2015
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2016
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0878369,2016
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2017
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.092842,2017
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2018
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0882417,2018
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2019
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.080502,2019
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2020
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0797763,2020
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2021
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0828115,2021
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2022
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0904913,2022
34,GPP_NT_VUT_REF,YY_USTAR_PERCENTILE,26.25,2023
34,GPP_NT_VUT_REF,YY_USTAR_THRESHOLD,0.0939578,2023
35,RECO_DT_CUT_REF,HH_USTAR_PERCENTILE,36.25,-9999
35,RECO_DT_CUT_REF,HH_USTAR_THRESHOLD,0.0843604,-9999
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2004
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0903505,2004
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2005
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0813189,2005
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2006
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0863063,2006
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2007
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0867148,2007
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2008
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0888166,2008
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2009
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0809339,2009
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2010
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0818393,2010
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2011
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0848206,2011
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2012
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0982433,2012
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2013
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0964376,2013
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2014
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0971164,2014
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2015
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0916756,2015
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2016
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0992124,2016
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2017
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.104757,2017
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2018
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0994206,2018
